14061. training reward:   3.21, validation reward:   3.20, loss: -0.8369
14081. training reward:   3.59, validation reward:   5.69, loss: -0.4708
14101. training reward:   3.94, validation reward:   6.38, loss: -0.7947
14121. training reward:   3.32, validation reward:   3.37, loss: -0.5783
14141. training reward:   2.73, validation reward:   1.16, loss: -0.3327
14161. training reward:   4.06, validation reward:   1.70, loss: -1.1733
14181. training reward:   3.29, validation reward:   1.64, loss: -0.4293
14201. training reward:   3.14, validation reward:   5.69, loss: -1.5705
14221. training reward:   2.93, validation reward:   5.01, loss: -0.3195
14241. training reward:   3.96, validation reward:   2.57, loss: -0.3781
14261. training reward:   3.76, validation reward:   3.74, loss: -0.8577
14281. training reward:   2.90, validation reward:   4.33, loss: -0.7231
14301. training reward:   3.38, validation reward:   3.99, loss: -0.6106
14321. training reward:   4.47, validation reward:   2.44, loss: -0.3618
14341. training reward:   4.35, validation reward:   1.38, loss: -0.3269
14361. training reward:   4.67, validation reward:   5.63, loss: -0.4489
14381. training reward:   3.04, validation reward:   3.25, loss: -0.3806
14401. training reward:   3.38, validation reward:   3.37, loss: -1.4022
14421. training reward:   4.27, validation reward:   5.37, loss: -0.5867
14441. training reward:   3.20, validation reward:   2.00, loss: -0.8265
14461. training reward:   4.53, validation reward:   6.17, loss: -0.9638
14481. training reward:   4.69, validation reward:   6.21, loss: -0.1658
14501. training reward:   5.78, validation reward:   2.69, loss: -0.8614
14521. training reward:   4.42, validation reward:   2.18, loss: -1.5081
14541. training reward:   3.13, validation reward:   4.09, loss: -0.4881
14561. training reward:   4.12, validation reward:   5.01, loss: -1.5100
14581. training reward:   5.42, validation reward:   3.35, loss: -1.1851
14601. training reward:   3.16, validation reward:   4.03, loss: -1.7179
14621. training reward:   4.07, validation reward:   4.27, loss: -0.8595
14641. training reward:   3.92, validation reward:   3.02, loss: -0.4860
14661. training reward:   3.32, validation reward:   4.03, loss: -0.4806
14681. training reward:   2.89, validation reward:   3.59, loss: -0.4428
14701. training reward:   4.06, validation reward:   5.10, loss: -0.2453
14721. training reward:   3.24, validation reward:   3.80, loss: -0.9469
14741. training reward:   3.51, validation reward:   3.35, loss: -1.1526
14761. training reward:   2.71, validation reward:   2.59, loss: -1.0397
14781. training reward:   4.53, validation reward:   6.25, loss: -0.2375
14801. training reward:   3.71, validation reward:   3.55, loss: -0.2680
14821. training reward:   5.03, validation reward:   5.48, loss: -0.5464
14841. training reward:   3.87, validation reward:   1.24, loss: -0.2787
14861. training reward:   4.75, validation reward:   3.58, loss: -0.1705
14881. training reward:   3.56, validation reward:   1.67, loss: -1.3577
14901. training reward:   3.98, validation reward:   4.00, loss: -1.8547
14921. training reward:   4.35, validation reward:   5.14, loss: -0.6252
14941. training reward:   4.87, validation reward:   3.82, loss: -0.1932
14961. training reward:   4.66, validation reward:   4.45, loss: -1.8699
14981. training reward:   5.11, validation reward:   4.59, loss: -0.6411
15001. training reward:   2.34, validation reward:   4.06, loss: -1.6533
15021. training reward:   3.14, validation reward:   2.36, loss: -0.3972
15041. training reward:   4.49, validation reward:   4.92, loss: -0.6589
15061. training reward:   3.83, validation reward:   4.03, loss: -1.2173
15081. training reward:   4.24, validation reward:   1.67, loss: -0.3727
15101. training reward:   3.38, validation reward:   5.21, loss: -0.3387
15121. training reward:   2.87, validation reward:   3.64, loss: -2.0606
15141. training reward:   4.98, validation reward:   2.57, loss: -0.5707
15161. training reward:   4.74, validation reward:   2.93, loss: -0.1634
15181. training reward:   2.82, validation reward:   5.13, loss: -1.0300
15201. training reward:   3.95, validation reward:   2.83, loss: -1.1954
15221. training reward:   3.69, validation reward:   3.10, loss: -0.2723
15241. training reward:   2.55, validation reward:   3.97, loss: -0.6178
15261. training reward:   4.98, validation reward:   3.40, loss: -0.6235
15281. training reward:   3.66, validation reward:   5.43, loss: -0.1801
15301. training reward:   4.23, validation reward:   3.10, loss: -0.5828
15321. training reward:   4.48, validation reward:   3.07, loss: -0.3210
15341. training reward:   5.98, validation reward:   5.97, loss: -0.9839
15361. training reward:   4.22, validation reward:   0.23, loss: -1.1672
15381. training reward:   5.09, validation reward:   2.48, loss: -1.4750
15401. training reward:   5.22, validation reward:   2.47, loss: -0.2678
15421. training reward:   3.24, validation reward:   4.24, loss: -0.4177
15441. training reward:   5.35, validation reward:   5.21, loss: -0.1308
15461. training reward:   5.12, validation reward:   3.87, loss: -0.5526
15481. training reward:   4.49, validation reward:   4.24, loss: -1.4445
15501. training reward:   3.88, validation reward:   3.10, loss: -0.3843
15521. training reward:   4.43, validation reward:   4.06, loss: -0.9766
15541. training reward:   3.60, validation reward:   4.34, loss: -0.6573
15561. training reward:   4.56, validation reward:   2.72, loss: -0.2725
15581. training reward:   5.28, validation reward:   2.60, loss: -1.8344
15601. training reward:   1.74, validation reward:   2.42, loss: -0.7354
15621. training reward:   3.36, validation reward:   4.57, loss: -1.4163
15641. training reward:   4.77, validation reward:   5.70, loss: -0.7085
15661. training reward:   5.02, validation reward:   7.99, loss: -0.5633
15681. training reward:   4.56, validation reward:   7.22, loss: -0.0272
15701. training reward:   3.63, validation reward:   4.42, loss: -0.3343
15721. training reward:   4.95, validation reward:   6.28, loss: -0.2084
15741. training reward:   4.04, validation reward:   5.72, loss: -0.8010
15761. training reward:   3.58, validation reward:   4.98, loss: -1.6603
15781. training reward:   4.21, validation reward:   5.52, loss:  0.0132
15801. training reward:   4.22, validation reward:   3.02, loss: -0.7288
15821. training reward:   4.92, validation reward:   5.13, loss: -0.3569
15841. training reward:   3.32, validation reward:   4.83, loss: -1.4986
15861. training reward:   4.22, validation reward:   6.11, loss: -0.5692
15881. training reward:   4.68, validation reward:   1.31, loss: -0.3627
15901. training reward:   3.59, validation reward:   2.84, loss: -1.4271
15921. training reward:   3.89, validation reward:   3.43, loss: -1.1615
15941. training reward:   5.05, validation reward:   6.36, loss: -0.4070
15961. training reward:   2.66, validation reward:   7.67, loss: -0.4118
15981. training reward:   4.36, validation reward:   2.89, loss: -0.5282
16001. training reward:   4.73, validation reward:   7.49, loss: -0.9531
16021. training reward:   3.67, validation reward:   4.66, loss: -0.3674
16041. training reward:   4.22, validation reward:   2.18, loss: -0.4863
16061. training reward:   4.96, validation reward:   3.58, loss: -0.3894
16081. training reward:   4.29, validation reward:   5.79, loss: -0.3968
16101. training reward:   3.49, validation reward:   4.42, loss: -1.0272
16121. training reward:   3.90, validation reward:   3.61, loss: -1.3232
16141. training reward:   4.43, validation reward:   4.29, loss: -1.2919
16161. training reward:   4.28, validation reward:   2.92, loss: -0.8120
16181. training reward:   4.35, validation reward:   1.79, loss: -1.8419
16201. training reward:   4.14, validation reward:   2.98, loss: -0.3024
16221. training reward:   3.47, validation reward:   4.30, loss: -0.4529
16241. training reward:   4.87, validation reward:   4.97, loss: -0.8376
16261. training reward:   3.68, validation reward:   5.80, loss: -0.3712
16281. training reward:   3.49, validation reward:   4.14, loss: -0.4369
16301. training reward:   4.36, validation reward:   3.85, loss: -0.0449
16321. training reward:   4.74, validation reward:   4.80, loss: -0.2879
16341. training reward:   4.07, validation reward:   3.18, loss: -1.1684
16361. training reward:   3.35, validation reward:   4.05, loss: -1.1914
16381. training reward:   4.34, validation reward:   5.55, loss: -0.5894
16401. training reward:   3.91, validation reward:   6.44, loss: -0.6277
16421. training reward:   1.82, validation reward:   5.31, loss: -0.8610
16441. training reward:   4.35, validation reward:   7.75, loss: -0.7881
16461. training reward:   2.86, validation reward:   7.10, loss: -1.7151
16481. training reward:   4.32, validation reward:   4.62, loss: -0.7540
16501. training reward:   4.92, validation reward:   3.25, loss: -0.6092
16521. training reward:   3.08, validation reward:   5.38, loss: -0.2872
16541. training reward:   4.24, validation reward:   5.20, loss: -0.7430
16561. training reward:   3.85, validation reward:   3.61, loss: -1.9202
16581. training reward:   3.42, validation reward:   2.42, loss: -0.7365
16601. training reward:   3.92, validation reward:   8.27, loss: -0.3746
16621. training reward:   4.81, validation reward:   3.40, loss: -0.4450
16641. training reward:   4.51, validation reward:   7.40, loss: -0.4186
16661. training reward:   2.36, validation reward:   3.97, loss: -1.8938
16681. training reward:   3.79, validation reward:   1.46, loss: -0.5552
16701. training reward:   3.78, validation reward:   9.00, loss: -1.6728
16721. training reward:   3.92, validation reward:   2.27, loss: -2.0429
16741. training reward:   5.00, validation reward:   4.12, loss: -1.2961
16761. training reward:   5.35, validation reward:   2.03, loss: -0.3241
16781. training reward:   3.08, validation reward:   5.85, loss: -0.5393
16801. training reward:   3.82, validation reward:   3.41, loss: -0.3938
16821. training reward:   5.18, validation reward:   1.34, loss: -0.3930
16841. training reward:   4.09, validation reward:   2.09, loss: -0.5667
16861. training reward:   4.53, validation reward:   3.82, loss: -1.4934
16881. training reward:   4.08, validation reward:   5.22, loss: -1.7795
16901. training reward:   6.86, validation reward:   3.17, loss: -1.4280
16921. training reward:   4.54, validation reward:   2.96, loss: -0.5719
16941. training reward:   4.41, validation reward:   6.00, loss: -0.8643
16961. training reward:   4.80, validation reward:   4.83, loss: -0.4500
16981. training reward:   3.89, validation reward:   6.12, loss: -0.8727
17001. training reward:   3.74, validation reward:   1.99, loss: -0.5243
17021. training reward:   5.20, validation reward:   3.91, loss: -0.2788
17041. training reward:   4.31, validation reward:   4.45, loss: -0.7526
17061. training reward:   4.65, validation reward:   4.82, loss: -0.1419
17081. training reward:   4.41, validation reward:   3.07, loss: -0.0818
17101. training reward:   3.84, validation reward:   5.22, loss: -0.6526
17121. training reward:   3.90, validation reward:   3.79, loss: -0.6320
17141. training reward:   4.09, validation reward:   2.39, loss: -0.5010
17161. training reward:   5.17, validation reward:   4.41, loss: -0.2782
17181. training reward:   3.87, validation reward:   5.19, loss: -1.2222
17201. training reward:   5.63, validation reward:   3.31, loss: -0.0581
17221. training reward:   2.30, validation reward:   4.12, loss: -0.1528
17241. training reward:   4.89, validation reward:   5.42, loss: -0.6230
17261. training reward:   4.88, validation reward:   4.48, loss: -0.2408
17281. training reward:   4.35, validation reward:   6.45, loss: -0.4140
17301. training reward:   4.50, validation reward:   5.72, loss: -0.1002
17321. training reward:   4.09, validation reward:   5.22, loss: -1.0265
17341. training reward:   5.75, validation reward:   6.24, loss: -0.4074
17361. training reward:   5.09, validation reward:   8.09, loss: -0.3180
17381. training reward:   3.88, validation reward:   3.61, loss: -2.4442
17401. training reward:   3.79, validation reward:   0.59, loss: -0.2299
17421. training reward:   4.59, validation reward:   5.43, loss: -0.3693
17441. training reward:   4.69, validation reward:   7.73, loss: -0.3809
17461. training reward:   5.40, validation reward:   4.98, loss: -0.5892
17481. training reward:   3.42, validation reward:   3.67, loss: -1.6809
17501. training reward:   6.07, validation reward:   8.08, loss: -0.4404
17521. training reward:   3.94, validation reward:   6.65, loss: -0.7266
17541. training reward:   4.98, validation reward:   4.95, loss: -0.0660
17561. training reward:   4.09, validation reward:   4.74, loss: -0.1306
17581. training reward:   4.39, validation reward:   6.29, loss: -0.7917
17601. training reward:   5.69, validation reward:   7.31, loss: -0.3384
17621. training reward:   4.04, validation reward:   6.05, loss: -1.0435
17641. training reward:   6.38, validation reward:   3.50, loss: -1.4730
17661. training reward:   5.33, validation reward:   6.59, loss: -0.1940
17681. training reward:   5.38, validation reward:   3.49, loss: -0.5051
17701. training reward:   4.70, validation reward:   4.72, loss: -0.8041
17721. training reward:   3.40, validation reward:   2.69, loss: -1.0840
17741. training reward:   5.38, validation reward:   3.16, loss: -0.1328
17761. training reward:   5.11, validation reward:   3.55, loss: -0.2351
17781. training reward:   4.39, validation reward:   3.67, loss: -0.3136
17801. training reward:   5.38, validation reward:   3.76, loss: -0.2025
17821. training reward:   4.06, validation reward:   4.02, loss: -0.3637
17841. training reward:   4.40, validation reward:   7.24, loss: -0.4169
17861. training reward:   4.05, validation reward:   3.52, loss: -0.3797
17881. training reward:   5.28, validation reward:   2.78, loss: -0.4138
17901. training reward:   4.33, validation reward:   2.45, loss: -0.3231
17921. training reward:   5.06, validation reward:   4.24, loss: -0.2121
17941. training reward:   3.97, validation reward:   3.49, loss: -0.8169
17961. training reward:   3.99, validation reward:   6.91, loss: -0.5893
17981. training reward:   3.23, validation reward:   5.87, loss: -1.1590
18001. training reward:   5.10, validation reward:   3.50, loss: -0.4383
18021. training reward:   4.52, validation reward:   4.44, loss: -0.9952
18041. training reward:   4.82, validation reward:   6.08, loss: -1.6720
18061. training reward:   4.82, validation reward:   3.43, loss: -0.4356
18081. training reward:   3.18, validation reward:   4.66, loss: -1.0808
18101. training reward:   6.43, validation reward:   3.31, loss: -0.5210
18121. training reward:   4.38, validation reward:   0.95, loss: -0.7605
18141. training reward:   5.33, validation reward:   5.85, loss: -0.2534
18161. training reward:   4.82, validation reward:   4.68, loss: -0.3442
18181. training reward:   4.07, validation reward:  10.01, loss: -0.2558
18201. training reward:   3.29, validation reward:   3.88, loss: -1.6350
18221. training reward:   6.21, validation reward:   8.20, loss: -1.7330
18241. training reward:   4.99, validation reward:   7.01, loss: -0.1590
18261. training reward:   4.81, validation reward:   6.32, loss: -0.5188
18281. training reward:   4.72, validation reward:   4.14, loss: -0.3105
18301. training reward:   3.82, validation reward:   4.48, loss: -1.1094
18321. training reward:   3.23, validation reward:   3.82, loss: -1.0787
18341. training reward:   5.09, validation reward:   8.08, loss: -1.0326
18361. training reward:   6.24, validation reward:   3.56, loss: -0.3867
18381. training reward:   4.72, validation reward:   5.33, loss: -1.7003
18401. training reward:   6.31, validation reward:   7.10, loss: -0.1836
18421. training reward:   4.99, validation reward:   4.99, loss: -0.3164
18441. training reward:   8.36, validation reward:   5.70, loss: -0.4588
18461. training reward:   4.74, validation reward:   4.95, loss: -1.5455
18481. training reward:   4.98, validation reward:   7.09, loss: -0.3851
18501. training reward:   4.83, validation reward:   6.43, loss: -0.8316
18521. training reward:   5.68, validation reward:   0.98, loss: -0.1708
18541. training reward:   4.15, validation reward:   5.35, loss: -0.3172
18561. training reward:   3.82, validation reward:   9.20, loss: -0.4277
18581. training reward:   4.94, validation reward:   6.44, loss: -1.8568
18601. training reward:   6.10, validation reward:   2.81, loss: -0.2039
18621. training reward:   4.90, validation reward:   5.30, loss: -0.5109
18641. training reward:   3.76, validation reward:   5.90, loss: -1.3446
18661. training reward:   5.03, validation reward:   5.43, loss: -0.3201
18681. training reward:   5.00, validation reward:   7.48, loss: -0.0573
18701. training reward:   4.62, validation reward:   4.68, loss: -1.0148
18721. training reward:   5.23, validation reward:   5.64, loss: -0.1271
18741. training reward:   3.70, validation reward:   4.09, loss: -0.9027
18761. training reward:   6.88, validation reward:   3.58, loss: -0.3043
18781. training reward:   4.87, validation reward:   2.51, loss: -0.2184
18801. training reward:   5.43, validation reward:   3.88, loss: -0.1875
18821. training reward:   5.04, validation reward:   7.75, loss: -0.3025
18841. training reward:   7.03, validation reward:   5.01, loss: -0.1832
18861. training reward:   5.41, validation reward:   5.87, loss: -0.3365
18881. training reward:   6.00, validation reward:   3.25, loss: -0.2259
18901. training reward:   4.46, validation reward:   4.80, loss: -0.4157
18921. training reward:   5.12, validation reward:   3.32, loss: -0.3901
18941. training reward:   4.37, validation reward:   4.26, loss: -0.5758
18961. training reward:   6.10, validation reward:   5.86, loss: -0.1376
18981. training reward:   6.39, validation reward:   7.90, loss: -0.3413
19001. training reward:   4.25, validation reward:   2.86, loss: -0.4685
19021. training reward:   5.61, validation reward:   6.45, loss: -0.6417
19041. training reward:   4.21, validation reward:   5.02, loss: -0.2254
19061. training reward:   4.54, validation reward:   2.26, loss: -0.4242
19081. training reward:   5.09, validation reward:   4.77, loss: -0.0142
19101. training reward:   5.69, validation reward:   7.62, loss: -0.1154
19121. training reward:   4.65, validation reward:   3.46, loss: -0.2518
19141. training reward:   5.58, validation reward:   8.01, loss: -0.4559
19161. training reward:   6.56, validation reward:   7.57, loss: -0.0794
19181. training reward:   5.59, validation reward:   5.10, loss: -0.2545
19201. training reward:   3.91, validation reward:   5.67, loss: -1.1348
19221. training reward:   5.04, validation reward:   6.23, loss: -0.1852
19241. training reward:   6.24, validation reward:   9.12, loss: -0.3942
19261. training reward:   6.63, validation reward:   2.91, loss:  0.0825
19281. training reward:   7.25, validation reward:   6.36, loss: -0.1038
19301. training reward:   7.18, validation reward:   8.47, loss: -0.8953
19321. training reward:   5.06, validation reward:   5.53, loss:  0.0758
19341. training reward:   6.98, validation reward:   2.29, loss: -0.4239
19361. training reward:   4.42, validation reward:   5.67, loss: -0.3871
19381. training reward:   5.43, validation reward:   6.51, loss: -0.0081
19401. training reward:   5.23, validation reward:   7.84, loss: -0.3149
19421. training reward:   5.46, validation reward:   8.73, loss: -1.6437
19441. training reward:   5.51, validation reward:   7.54, loss: -0.1735
19461. training reward:   6.04, validation reward:   8.83, loss: -0.6554
19481. training reward:   6.88, validation reward:   5.73, loss: -0.4549
19501. training reward:   4.82, validation reward:   5.34, loss: -0.2204
19521. training reward:   5.35, validation reward:   6.35, loss: -0.7225
19541. training reward:   4.43, validation reward:   2.60, loss: -0.6866
19561. training reward:   4.84, validation reward:   5.10, loss:  0.0417
19581. training reward:   5.49, validation reward:   3.91, loss: -0.2686
19601. training reward:   5.85, validation reward:   5.54, loss: -0.2291
19621. training reward:   5.40, validation reward:   6.87, loss: -0.2749
19641. training reward:   5.35, validation reward:   3.21, loss: -0.1759
19661. training reward:   6.22, validation reward:  10.79, loss: -0.3648
19681. training reward:   5.99, validation reward:   4.71, loss:  0.0289
19701. training reward:   5.41, validation reward:   5.04, loss: -0.3835
19721. training reward:   5.45, validation reward:   5.94, loss: -0.1504
19741. training reward:   5.26, validation reward:   4.63, loss: -0.2193
19761. training reward:   4.31, validation reward:   6.70, loss: -0.7193
19781. training reward:   4.21, validation reward:   8.14, loss: -0.1830
19801. training reward:   5.64, validation reward:   5.85, loss: -0.3115
19821. training reward:   5.39, validation reward:   3.41, loss: -0.0205
19841. training reward:   5.16, validation reward:   3.26, loss: -0.2472
19861. training reward:   6.92, validation reward:   2.27, loss: -1.0556
19881. training reward:   4.47, validation reward:   5.58, loss: -0.5947
19901. training reward:   4.21, validation reward:   5.66, loss: -0.1697
19921. training reward:   6.60, validation reward:   4.98, loss:  0.0217
19941. training reward:   4.39, validation reward:   6.50, loss: -0.8426
19961. training reward:   3.87, validation reward:   2.56, loss: -0.5650
19981. training reward:   5.90, validation reward:   5.79, loss: -0.3741
20001. training reward:   5.92, validation reward:   3.45, loss: -0.5494
20021. training reward:   6.13, validation reward:   4.53, loss: -0.3001
20041. training reward:   7.65, validation reward:   6.45, loss: -0.0769
20061. training reward:   6.68, validation reward:   5.26, loss: -0.6820
20081. training reward:   4.69, validation reward:   5.17, loss: -0.1584
20101. training reward:   5.25, validation reward:   8.32, loss: -0.2092
20121. training reward:   6.56, validation reward:   7.78, loss:  0.0542
20141. training reward:   6.35, validation reward:   7.07, loss:  0.0542
20161. training reward:   4.31, validation reward:   6.78, loss: -0.3053
20181. training reward:   5.65, validation reward:   5.99, loss: -0.0383
20201. training reward:   6.06, validation reward:   5.49, loss: -0.0067
20221. training reward:   4.63, validation reward:   8.00, loss: -0.2698
20241. training reward:   5.67, validation reward:   6.50, loss: -0.5826
20261. training reward:   6.97, validation reward:   5.67, loss: -0.0709
20281. training reward:   6.19, validation reward:   6.38, loss: -0.2950
20301. training reward:   5.97, validation reward:   5.95, loss: -0.5357
20321. training reward:   6.57, validation reward:   6.82, loss: -0.1159
20341. training reward:   4.48, validation reward:   6.54, loss: -0.1492
20361. training reward:   6.15, validation reward:   5.89, loss: -0.2195
20381. training reward:   4.50, validation reward:   6.33, loss: -0.5053
20401. training reward:   6.12, validation reward:   5.70, loss: -0.0427
20421. training reward:   4.57, validation reward:   5.16, loss: -0.1314
20441. training reward:   5.17, validation reward:   5.66, loss: -0.4212
20461. training reward:   5.89, validation reward:   6.77, loss: -0.4482
20481. training reward:   4.50, validation reward:   5.30, loss: -0.1378
20501. training reward:   7.90, validation reward:   6.71, loss: -0.4278
20521. training reward:   7.46, validation reward:   2.83, loss: -0.2842
20541. training reward:   5.85, validation reward:   4.06, loss: -0.7344
20561. training reward:   5.12, validation reward:   4.30, loss: -0.2095
20581. training reward:   5.51, validation reward:   7.13, loss: -1.3293
20601. training reward:   5.65, validation reward:   7.33, loss: -0.1437
20621. training reward:   4.02, validation reward:   7.43, loss: -0.4493
20641. training reward:   4.77, validation reward:   3.31, loss: -0.3099
20661. training reward:   8.19, validation reward:   4.51, loss: -0.2124
20681. training reward:   5.53, validation reward:   6.71, loss: -0.1825
20701. training reward:   5.82, validation reward:   5.28, loss: -0.1287
20721. training reward:   5.91, validation reward:   6.50, loss: -0.1427
20741. training reward:   6.40, validation reward:   7.52, loss:  0.0205
20761. training reward:   6.35, validation reward:   7.81, loss: -1.0327
20781. training reward:   6.60, validation reward:   9.30, loss: -0.1821
20801. training reward:   4.59, validation reward:  12.90, loss: -0.5332
20821. training reward:   5.61, validation reward:   6.65, loss: -1.7710
20841. training reward:   5.72, validation reward:   4.72, loss: -0.2178
20861. training reward:   5.43, validation reward:   4.54, loss: -0.1796
20881. training reward:   7.59, validation reward:   5.40, loss: -0.3325
20901. training reward:   5.41, validation reward:   5.05, loss: -0.2260
20921. training reward:   4.70, validation reward:   4.50, loss: -0.0384
20941. training reward:   6.30, validation reward:  11.39, loss: -0.0873
20961. training reward:   6.16, validation reward:   7.73, loss: -0.9003
20981. training reward:   4.44, validation reward:   5.88, loss: -0.2538
21001. training reward:   8.00, validation reward:   7.77, loss: -0.2078
21021. training reward:   7.51, validation reward:   7.21, loss: -0.7945
21041. training reward:   7.77, validation reward:   6.74, loss: -0.0864
21061. training reward:   7.23, validation reward:  10.88, loss: -0.5565
21081. training reward:   4.35, validation reward:   9.27, loss: -1.2368
21101. training reward:   5.61, validation reward:   5.54, loss: -0.2733
21121. training reward:   6.40, validation reward:   9.96, loss: -0.0625
21141. training reward:   6.62, validation reward:   4.71, loss: -0.8934
21161. training reward:   6.52, validation reward:   6.71, loss: -0.1887
21181. training reward:   5.07, validation reward:   6.04, loss: -0.1993
21201. training reward:   6.90, validation reward:   5.94, loss: -0.4371
21221. training reward:   7.32, validation reward:  13.80, loss: -0.6645
21241. training reward:   4.66, validation reward:   5.01, loss: -0.4109
21261. training reward:   6.70, validation reward:   8.90, loss: -0.2770
21281. training reward:   6.05, validation reward:   6.03, loss: -0.2798
21301. training reward:   7.05, validation reward:   4.50, loss: -0.5379
21321. training reward:   5.81, validation reward:   6.35, loss: -0.0296
21341. training reward:   7.17, validation reward:   5.72, loss: -0.4025
21361. training reward:   7.90, validation reward:   7.95, loss: -0.1471
21381. training reward:   5.32, validation reward:   4.62, loss: -0.1047
21401. training reward:   7.17, validation reward:   4.21, loss: -0.5136
21421. training reward:   5.58, validation reward:   6.00, loss: -0.1410
21441. training reward:   5.45, validation reward:   3.29, loss: -0.2217
21461. training reward:   4.64, validation reward:   4.27, loss: -0.5805
21481. training reward:   6.16, validation reward:   6.68, loss: -0.3950
21501. training reward:   6.30, validation reward:   5.02, loss: -0.3493
21521. training reward:   6.46, validation reward:   2.44, loss: -0.1548
21541. training reward:   6.44, validation reward:   5.03, loss: -0.2474
21561. training reward:   6.00, validation reward:   6.15, loss: -0.1348
21581. training reward:   6.25, validation reward:  10.70, loss: -0.1783
21601. training reward:   6.40, validation reward:  10.50, loss:  0.2080
21621. training reward:   6.97, validation reward:   7.40, loss: -0.7309
21641. training reward:   5.64, validation reward:   9.04, loss: -0.1623
21661. training reward:   5.05, validation reward:   6.57, loss: -0.2862
21681. training reward:   7.43, validation reward:   5.67, loss: -0.2077
21701. training reward:   5.68, validation reward:   8.49, loss: -0.2431
21721. training reward:   6.23, validation reward:  10.71, loss: -0.4877
21741. training reward:   5.94, validation reward:   7.42, loss: -0.0089
21761. training reward:   6.11, validation reward:  10.25, loss:  0.0223
21781. training reward:   7.56, validation reward:   4.26, loss: -0.1618
21801. training reward:   5.96, validation reward:   4.21, loss: -0.2117
21821. training reward:   7.43, validation reward:   6.35, loss: -0.4050
21841. training reward:   4.20, validation reward:   7.67, loss: -0.9452
21861. training reward:   6.36, validation reward:   4.57, loss: -0.5212
21881. training reward:   6.03, validation reward:   6.33, loss: -0.0786
21901. training reward:   6.70, validation reward:   5.72, loss: -0.5610
21921. training reward:   6.89, validation reward:   5.38, loss: -0.1947
21941. training reward:   6.93, validation reward:   7.81, loss: -0.1054
21961. training reward:   8.07, validation reward:   6.26, loss: -0.1110
21981. training reward:   7.38, validation reward:  10.22, loss: -0.2604
22001. training reward:   5.98, validation reward:   5.90, loss: -0.2430
22021. training reward:   6.66, validation reward:   6.62, loss: -0.3146
22041. training reward:   5.69, validation reward:   5.49, loss: -0.0648
22061. training reward:   7.35, validation reward:   6.18, loss: -0.2590
22081. training reward:   6.29, validation reward:   5.59, loss: -0.2464
22101. training reward:   5.54, validation reward:   7.10, loss: -0.6022
22121. training reward:   6.78, validation reward:   2.39, loss: -0.1465
22141. training reward:   8.02, validation reward:   6.04, loss: -0.0991
22161. training reward:   4.71, validation reward:   7.78, loss: -0.3150
22181. training reward:   6.73, validation reward:   6.41, loss:  0.0442
22201. training reward:   7.42, validation reward:   6.45, loss: -0.0873
22221. training reward:   8.24, validation reward:   6.14, loss: -0.1931
22241. training reward:   6.31, validation reward:   5.40, loss: -0.4037
22261. training reward:   5.63, validation reward:   9.53, loss: -0.5898
22281. training reward:   5.53, validation reward:   5.79, loss: -0.1989
22301. training reward:   7.04, validation reward:   4.20, loss: -0.0180
22321. training reward:   6.35, validation reward:   8.28, loss: -0.6287
22341. training reward:   7.29, validation reward:   6.75, loss: -0.1041
22361. training reward:   6.41, validation reward:   7.70, loss:  0.0684
22381. training reward:   9.09, validation reward:  10.90, loss: -0.2850
22401. training reward:   7.44, validation reward:   4.84, loss: -0.0675
22421. training reward:   6.78, validation reward:   6.95, loss: -0.1288
22441. training reward:   6.57, validation reward:   2.21, loss: -0.0233
22461. training reward:   6.06, validation reward:   6.38, loss: -0.2665
22481. training reward:   4.75, validation reward:   6.62, loss: -0.0712
22501. training reward:   6.78, validation reward:   9.28, loss: -0.2848
22521. training reward:   4.97, validation reward:   7.99, loss: -0.0455
22541. training reward:   6.57, validation reward:   9.93, loss: -0.0004
22561. training reward:   6.69, validation reward:   6.60, loss: -0.2613
22581. training reward:   6.94, validation reward:   2.92, loss:  0.0090
22601. training reward:   4.33, validation reward:   6.64, loss: -0.5754
22621. training reward:   6.68, validation reward:  10.32, loss: -0.3221
22641. training reward:   5.41, validation reward:   6.30, loss: -0.4326
22661. training reward:   6.51, validation reward:   4.14, loss: -0.2013
22681. training reward:   6.29, validation reward:   8.66, loss:  0.0494
22701. training reward:   6.07, validation reward:   8.68, loss: -0.2407
22721. training reward:   7.33, validation reward:   6.66, loss: -0.0847
22741. training reward:   6.91, validation reward:   9.86, loss: -0.3234
22761. training reward:   7.65, validation reward:   4.18, loss: -0.2541
22781. training reward:   8.54, validation reward:   5.20, loss: -0.5644
22801. training reward:   4.65, validation reward:   7.78, loss: -0.3863
22821. training reward:   6.13, validation reward:   2.90, loss: -0.3170
22841. training reward:   6.93, validation reward:   4.15, loss: -0.2161
22861. training reward:   4.90, validation reward:   9.63, loss: -0.2195
22881. training reward:   7.09, validation reward:   7.67, loss: -0.4867
22901. training reward:   5.74, validation reward:   3.25, loss: -0.2024
22921. training reward:   6.41, validation reward:   3.14, loss: -0.1856
22941. training reward:   6.18, validation reward:   3.82, loss: -0.0804
22961. training reward:   5.49, validation reward:   9.81, loss: -0.4336
22981. training reward:   6.62, validation reward:   8.14, loss: -0.2195
23001. training reward:   8.62, validation reward:   5.40, loss: -0.6749
23021. training reward:   7.35, validation reward:   4.92, loss: -0.2593
23041. training reward:   7.93, validation reward:  10.54, loss: -0.1516
23061. training reward:   8.44, validation reward:  13.21, loss: -0.2799
